signal_date,available_date,MLP
2023-12-29,2024-01-02,-0.1259765625
2024-01-02,2024-01-03,0.029052734375
2024-01-03,2024-01-04,0.1982421875
2024-01-04,2024-01-05,0.296875
2024-01-05,2024-01-08,-0.162109375
2024-01-08,2024-01-09,-0.044921875
2024-01-09,2024-01-10,0.07421875
2024-01-10,2024-01-11,0.13671875
2024-01-11,2024-01-12,0.248046875
2024-01-12,2024-01-15,0.2119140625
2024-01-15,2024-01-16,0.10791015625
2024-01-16,2024-01-17,0.17578125
2024-01-17,2024-01-18,0.142578125
2024-01-18,2024-01-19,0.154296875
2024-01-19,2024-01-22,-0.08154296875
2024-01-22,2024-01-23,-0.0380859375
2024-01-23,2024-01-24,-0.0703125
2024-01-24,2024-01-25,-0.033935546875
2024-01-25,2024-01-26,0.1787109375
2024-01-26,2024-01-29,0.1298828125
2024-01-29,2024-01-30,0.1728515625
2024-01-30,2024-01-31,-6.103515625e-05
2024-01-31,2024-02-01,-0.0145263671875
2024-02-01,2024-02-02,-0.12890625
2024-02-02,2024-02-05,-0.21484375
2024-02-05,2024-02-06,-0.357421875
2024-02-06,2024-02-07,-0.375
2024-02-07,2024-02-08,0.05517578125
2024-02-08,2024-02-19,0.25390625
2024-02-19,2024-02-20,-0.23828125
2024-02-20,2024-02-21,-0.318359375
2024-02-21,2024-02-22,-0.34765625
2024-02-22,2024-02-23,-0.458984375
2024-02-23,2024-02-26,-0.30078125
2024-02-26,2024-02-27,-0.384765625
2024-02-27,2024-02-28,-0.2578125
2024-02-28,2024-02-29,-0.431640625
2024-02-29,2024-03-01,-0.353515625
2024-03-01,2024-03-04,0.1513671875
2024-03-04,2024-03-05,0.3671875
2024-03-05,2024-03-06,0.1455078125
2024-03-06,2024-03-07,0.1865234375
2024-03-07,2024-03-08,0.058349609375
2024-03-08,2024-03-11,0.04052734375
2024-03-11,2024-03-12,-0.1748046875
2024-03-12,2024-03-13,-0.2138671875
2024-03-13,2024-03-14,-0.13671875
2024-03-14,2024-03-15,0.345703125
2024-03-15,2024-03-18,-0.08837890625
2024-03-18,2024-03-19,0.01373291015625
2024-03-19,2024-03-20,-0.01519775390625
2024-03-20,2024-03-21,-0.00372314453125
2024-03-21,2024-03-22,0.10888671875
2024-03-22,2024-03-25,0.12109375
2024-03-25,2024-03-26,0.1455078125
2024-03-26,2024-03-27,0.1689453125
2024-03-27,2024-03-28,0.057861328125
2024-03-28,2024-03-29,0.25
2024-03-29,2024-04-01,0.30859375
2024-04-01,2024-04-02,0.0027618408203125
2024-04-02,2024-04-03,-0.01019287109375
2024-04-03,2024-04-08,-0.154296875
2024-04-08,2024-04-09,0.033447265625
2024-04-09,2024-04-10,0.255859375
2024-04-10,2024-04-11,0.2275390625
2024-04-11,2024-04-12,0.11767578125
2024-04-12,2024-04-15,-0.06298828125
2024-04-15,2024-04-16,0.126953125
2024-04-16,2024-04-17,0.373046875
2024-04-17,2024-04-18,0.00799560546875
2024-04-18,2024-04-19,0.328125
2024-04-19,2024-04-22,0.263671875
2024-04-22,2024-04-23,0.1474609375
2024-04-23,2024-04-24,0.40234375
2024-04-24,2024-04-25,0.279296875
2024-04-25,2024-04-26,0.39453125
2024-04-26,2024-04-29,0.01141357421875
2024-04-29,2024-04-30,-0.16796875
2024-04-30,2024-05-06,-0.158203125
2024-05-06,2024-05-07,-0.21875
2024-05-07,2024-05-08,-0.185546875
2024-05-08,2024-05-09,0.01239013671875
2024-05-09,2024-05-10,-0.052734375
2024-05-10,2024-05-13,-0.06591796875
2024-05-13,2024-05-14,-0.154296875
2024-05-14,2024-05-15,-0.0751953125
2024-05-15,2024-05-16,-0.01348876953125
2024-05-16,2024-05-17,-0.00360107421875
2024-05-17,2024-05-20,-0.043212890625
2024-05-20,2024-05-21,-0.0234375
2024-05-21,2024-05-22,0.03759765625
2024-05-22,2024-05-23,0.00360107421875
2024-05-23,2024-05-24,0.060546875
2024-05-24,2024-05-27,0.08837890625
2024-05-27,2024-05-28,0.171875
2024-05-28,2024-05-29,-0.02099609375
2024-05-29,2024-05-30,0.1298828125
2024-05-30,2024-05-31,0.08349609375
2024-05-31,2024-06-03,-0.0751953125
2024-06-03,2024-06-04,0.2236328125
2024-06-04,2024-06-05,0.248046875
2024-06-05,2024-06-06,0.1953125
2024-06-06,2024-06-07,0.330078125
2024-06-07,2024-06-11,0.048095703125
2024-06-11,2024-06-12,-0.060302734375
2024-06-12,2024-06-13,0.22265625
2024-06-13,2024-06-14,0.0224609375
2024-06-14,2024-06-17,-0.15625
2024-06-17,2024-06-18,-0.11474609375
2024-06-18,2024-06-19,0.026611328125
