signal_date,available_date,MLP
2025-06-30,2025-07-01,0.361328125
2025-07-01,2025-07-02,-0.197265625
2025-07-02,2025-07-03,-0.31640625
2025-07-03,2025-07-04,-0.3046875
2025-07-04,2025-07-07,0.041748046875
2025-07-07,2025-07-08,-0.048828125
2025-07-08,2025-07-09,0.06640625
2025-07-09,2025-07-10,-0.0869140625
2025-07-10,2025-07-11,0.26953125
2025-07-11,2025-07-14,0.244140625
2025-07-14,2025-07-15,-0.004425048828125
2025-07-15,2025-07-16,0.04443359375
2025-07-16,2025-07-17,0.06787109375
2025-07-17,2025-07-18,-0.0751953125
2025-07-18,2025-07-21,-0.08203125
2025-07-21,2025-07-22,-0.0888671875
2025-07-22,2025-07-23,-0.09228515625
2025-07-23,2025-07-24,-0.412109375
2025-07-24,2025-07-25,-0.185546875
2025-07-25,2025-07-28,-0.349609375
2025-07-28,2025-07-29,-0.047119140625
2025-07-29,2025-07-30,0.099609375
2025-07-30,2025-07-31,-0.09423828125
2025-07-31,2025-08-01,-0.330078125
2025-08-01,2025-08-04,-0.087890625
2025-08-04,2025-08-05,0.055908203125
2025-08-05,2025-08-06,-0.02099609375
2025-08-06,2025-08-07,0.06884765625
2025-08-07,2025-08-08,-0.039794921875
2025-08-08,2025-08-11,0.07763671875
2025-08-11,2025-08-12,0.1357421875
2025-08-12,2025-08-13,0.169921875
2025-08-13,2025-08-14,0.0294189453125
2025-08-14,2025-08-15,-0.005157470703125
2025-08-15,2025-08-18,-0.09814453125
2025-08-18,2025-08-19,0.08740234375
2025-08-19,2025-08-20,0.072265625
2025-08-20,2025-08-21,0.04736328125
2025-08-21,2025-08-22,-0.017333984375
2025-08-22,2025-08-25,0.154296875
2025-08-25,2025-08-26,0.2177734375
2025-08-26,2025-08-27,0.2451171875
2025-08-27,2025-08-28,-0.1298828125
2025-08-28,2025-08-29,0.1767578125
2025-08-29,2025-09-01,0.21875
2025-09-01,2025-09-02,0.22265625
2025-09-02,2025-09-03,0.28125
2025-09-03,2025-09-04,0.216796875
2025-09-04,2025-09-05,0.177734375
2025-09-05,2025-09-08,0.275390625
2025-09-08,2025-09-09,0.330078125
2025-09-09,2025-09-10,0.2431640625
2025-09-10,2025-09-11,0.21875
2025-09-11,2025-09-12,0.16796875
2025-09-12,2025-09-15,0.283203125
2025-09-15,2025-09-16,0.25390625
2025-09-16,2025-09-17,0.2421875
2025-09-17,2025-09-18,0.19140625
2025-09-18,2025-09-19,0.2177734375
2025-09-19,2025-09-22,0.1455078125
2025-09-22,2025-09-23,0.2314453125
2025-09-23,2025-09-24,0.255859375
2025-09-24,2025-09-25,0.1748046875
2025-09-25,2025-09-26,0.21875
2025-09-26,2025-09-29,0.2275390625
2025-09-29,2025-09-30,0.357421875
2025-09-30,2025-10-09,0.2890625
2025-10-09,2025-10-10,0.2236328125
2025-10-10,2025-10-13,0.236328125
2025-10-13,2025-10-14,0.421875
2025-10-14,2025-10-15,0.39453125
2025-10-15,2025-10-16,0.67578125
2025-10-16,2025-10-17,0.578125
2025-10-17,2025-10-20,0.5546875
2025-10-20,2025-10-21,0.67578125
2025-10-21,2025-10-22,0.703125
2025-10-22,2025-10-23,0.67578125
2025-10-23,2025-10-24,0.7578125
2025-10-24,2025-10-27,0.70703125
2025-10-27,2025-10-28,0.8359375
2025-10-28,2025-10-29,0.765625
2025-10-29,2025-10-30,1.109375
2025-10-30,2025-10-31,1.0859375
2025-10-31,2025-11-03,1.203125
2025-11-03,2025-11-04,0.765625
2025-11-04,2025-11-05,0.0302734375
2025-11-05,2025-11-06,0.1923828125
2025-11-06,2025-11-07,0.359375
2025-11-07,2025-11-10,0.400390625
2025-11-10,2025-11-11,0.6015625
2025-11-11,2025-11-12,0.55078125
2025-11-12,2025-11-13,0.310546875
2025-11-13,2025-11-14,0.8125
2025-11-14,2025-11-17,0.78125
2025-11-17,2025-11-18,0.76171875
2025-11-18,2025-11-19,0.31640625
2025-11-19,2025-11-20,0.2333984375
2025-11-20,2025-11-21,0.21484375
2025-11-21,2025-11-24,0.22265625
2025-11-24,2025-11-25,0.419921875
2025-11-25,2025-11-26,0.291015625
2025-11-26,2025-11-27,0.1650390625
2025-11-27,2025-11-28,0.443359375
2025-11-28,2025-12-01,0.439453125
2025-12-01,2025-12-02,0.0255126953125
2025-12-02,2025-12-03,0.1953125
2025-12-03,2025-12-04,0.29296875
2025-12-04,2025-12-05,0.296875
2025-12-05,2025-12-08,0.359375
2025-12-08,2025-12-09,0.421875
2025-12-09,2025-12-10,0.400390625
2025-12-10,2025-12-11,0.33203125
2025-12-11,2025-12-12,0.16796875
2025-12-12,2025-12-15,0.271484375
2025-12-15,2025-12-16,0.380859375
2025-12-16,2025-12-17,0.3671875
2025-12-17,2025-12-18,0.287109375
2025-12-18,2025-12-19,0.1376953125
2025-12-19,2025-12-22,0.3125
2025-12-22,2025-12-23,0.1943359375
2025-12-23,2025-12-24,0.039306640625
2025-12-24,2025-12-25,0.0196533203125
2025-12-25,2025-12-26,0.060791015625
2025-12-26,2025-12-29,0.10595703125
2025-12-29,2025-12-30,0.095703125
2025-12-30,2025-12-31,-0.0013275146484375
2025-12-31,2026-01-05,0.13671875
2026-01-05,2026-01-06,-0.05810546875
2026-01-06,2026-01-07,0.0228271484375
2026-01-07,2026-01-08,-0.09375
2026-01-08,2026-01-09,-0.134765625
2026-01-09,2026-01-12,-0.2197265625
2026-01-12,2026-01-13,-0.21484375
2026-01-13,2026-01-14,-0.189453125
2026-01-14,2026-01-15,-0.11669921875
2026-01-15,2026-01-16,-0.126953125
2026-01-16,2026-01-19,-0.259765625
2026-01-19,2026-01-20,-0.11767578125
2026-01-20,2026-01-21,0.026123046875
2026-01-21,2026-01-22,0.08984375
2026-01-22,2026-01-23,0.26171875
2026-01-23,2026-01-26,0.83203125
2026-01-26,2026-01-27,0.9375
2026-01-27,2026-01-28,1.3046875
2026-01-28,2026-01-29,1.3671875
2026-01-29,2026-01-30,1.0390625
2026-01-30,2026-02-02,1.0078125
2026-02-02,2026-02-03,0.3203125
2026-02-03,2026-02-04,0.77734375
2026-02-04,2026-02-05,0.828125
2026-02-05,2026-02-06,0.76171875
2026-02-06,2026-02-09,0.90625
