signal_date,available_date,MLP
2024-06-28,2024-07-01,-0.0732421875
2024-07-01,2024-07-02,0.0234375
2024-07-02,2024-07-03,0.29296875
2024-07-03,2024-07-04,0.279296875
2024-07-04,2024-07-05,-0.0003833770751953125
2024-07-05,2024-07-08,0.1015625
2024-07-08,2024-07-09,0.058837890625
2024-07-09,2024-07-10,0.03955078125
2024-07-10,2024-07-11,0.11474609375
2024-07-11,2024-07-12,0.125
2024-07-12,2024-07-15,0.035888671875
2024-07-15,2024-07-16,-0.013671875
2024-07-16,2024-07-17,-0.1005859375
2024-07-17,2024-07-18,-0.109375
2024-07-18,2024-07-19,-0.1005859375
2024-07-19,2024-07-22,-0.022705078125
2024-07-22,2024-07-23,-0.045654296875
2024-07-23,2024-07-24,0.1142578125
2024-07-24,2024-07-25,0.07568359375
2024-07-25,2024-07-26,0.1123046875
2024-07-26,2024-07-29,0.03271484375
2024-07-29,2024-07-30,-0.10400390625
2024-07-30,2024-07-31,-0.1533203125
2024-07-31,2024-08-01,-0.150390625
2024-08-01,2024-08-02,-0.11474609375
2024-08-02,2024-08-05,-0.185546875
2024-08-05,2024-08-06,-0.1162109375
2024-08-06,2024-08-07,-0.3203125
2024-08-07,2024-08-08,-0.4296875
2024-08-08,2024-08-09,-0.443359375
2024-08-09,2024-08-12,-0.36328125
2024-08-12,2024-08-13,-0.2373046875
2024-08-13,2024-08-14,-0.30078125
2024-08-14,2024-08-15,-0.1904296875
2024-08-15,2024-08-16,-0.01153564453125
2024-08-16,2024-08-19,-0.1650390625
2024-08-19,2024-08-20,-0.205078125
2024-08-20,2024-08-21,-0.298828125
2024-08-21,2024-08-22,-0.28515625
2024-08-22,2024-08-23,-0.609375
2024-08-23,2024-08-26,-0.263671875
2024-08-26,2024-08-27,-0.1865234375
2024-08-27,2024-08-28,-0.0242919921875
2024-08-28,2024-08-29,0.048583984375
2024-08-29,2024-08-30,-0.06982421875
2024-08-30,2024-09-02,-0.251953125
2024-09-02,2024-09-03,-0.00360107421875
2024-09-03,2024-09-04,0.15625
2024-09-04,2024-09-05,0.2060546875
2024-09-05,2024-09-06,0.220703125
2024-09-06,2024-09-09,0.1796875
2024-09-09,2024-09-10,0.2275390625
2024-09-10,2024-09-11,0.359375
2024-09-11,2024-09-12,-0.15625
2024-09-12,2024-09-13,0.1337890625
2024-09-13,2024-09-18,0.0869140625
2024-09-18,2024-09-19,0.0634765625
2024-09-19,2024-09-20,0.1884765625
2024-09-20,2024-09-23,0.30078125
2024-09-23,2024-09-24,0.173828125
2024-09-24,2024-09-25,-0.0003376007080078125
2024-09-25,2024-09-26,0.06005859375
2024-09-26,2024-09-27,0.1962890625
2024-09-27,2024-09-30,0.33984375
2024-09-30,2024-10-08,0.333984375
2024-10-08,2024-10-09,0.263671875
2024-10-09,2024-10-10,0.376953125
2024-10-10,2024-10-11,0.15234375
2024-10-11,2024-10-14,0.10107421875
2024-10-14,2024-10-15,0.125
2024-10-15,2024-10-16,0.201171875
2024-10-16,2024-10-17,0.255859375
2024-10-17,2024-10-18,0.11767578125
2024-10-18,2024-10-21,0.26171875
2024-10-21,2024-10-22,0.26171875
2024-10-22,2024-10-23,0.28125
2024-10-23,2024-10-24,0.1728515625
2024-10-24,2024-10-25,0.26953125
2024-10-25,2024-10-28,0.006591796875
2024-10-28,2024-10-29,0.0537109375
2024-10-29,2024-10-30,0.0908203125
2024-10-30,2024-10-31,0.169921875
2024-10-31,2024-11-01,0.130859375
2024-11-01,2024-11-04,-0.06591796875
2024-11-04,2024-11-05,-0.01007080078125
2024-11-05,2024-11-06,-0.146484375
2024-11-06,2024-11-07,-0.10791015625
2024-11-07,2024-11-08,-0.1318359375
2024-11-08,2024-11-11,-0.15234375
2024-11-11,2024-11-12,0.0021820068359375
2024-11-12,2024-11-13,0.107421875
2024-11-13,2024-11-14,-0.34375
2024-11-14,2024-11-15,-0.58203125
2024-11-15,2024-11-18,-0.609375
2024-11-18,2024-11-19,-0.3828125
2024-11-19,2024-11-20,-0.1904296875
2024-11-20,2024-11-21,0.17578125
2024-11-21,2024-11-22,0.30078125
2024-11-22,2024-11-25,0.015869140625
2024-11-25,2024-11-26,0.125
2024-11-26,2024-11-27,-0.037353515625
2024-11-27,2024-11-28,-0.07763671875
2024-11-28,2024-11-29,0.1416015625
2024-11-29,2024-12-02,0.1875
2024-12-02,2024-12-03,0.462890625
2024-12-03,2024-12-04,0.361328125
2024-12-04,2024-12-05,0.14453125
2024-12-05,2024-12-06,0.0634765625
2024-12-06,2024-12-09,0.1630859375
2024-12-09,2024-12-10,0.1494140625
2024-12-10,2024-12-11,0.20703125
2024-12-11,2024-12-12,-0.2431640625
2024-12-12,2024-12-13,-0.09521484375
2024-12-13,2024-12-16,0.061279296875
2024-12-16,2024-12-17,-0.0084228515625
2024-12-17,2024-12-18,-0.2333984375
2024-12-18,2024-12-19,-0.12060546875
2024-12-19,2024-12-20,0.06689453125
2024-12-20,2024-12-23,0.1533203125
2024-12-23,2024-12-24,0.314453125
2024-12-24,2024-12-25,0.328125
2024-12-25,2024-12-26,0.322265625
2024-12-26,2024-12-27,0.416015625
2024-12-27,2024-12-30,0.47265625
2024-12-30,2024-12-31,0.4140625
2024-12-31,2025-01-02,0.2421875
2025-01-02,2025-01-03,0.35546875
2025-01-03,2025-01-06,0.099609375
2025-01-06,2025-01-07,0.416015625
2025-01-07,2025-01-08,0.25390625
2025-01-08,2025-01-09,0.349609375
2025-01-09,2025-01-10,0.416015625
2025-01-10,2025-01-13,0.482421875
2025-01-13,2025-01-14,0.087890625
2025-01-14,2025-01-15,0.2080078125
2025-01-15,2025-01-16,0.271484375
2025-01-16,2025-01-17,0.30078125
2025-01-17,2025-01-20,0.2236328125
2025-01-20,2025-01-21,0.3359375
2025-01-21,2025-01-22,0.291015625
2025-01-22,2025-01-23,0.306640625
2025-01-23,2025-01-24,0.357421875
2025-01-24,2025-01-27,0.10791015625
2025-01-27,2025-02-05,0.216796875
2025-02-05,2025-02-06,0.1318359375
2025-02-06,2025-02-07,0.060791015625
2025-02-07,2025-02-10,-0.0311279296875
2025-02-10,2025-02-11,0.0169677734375
2025-02-11,2025-02-12,0.12890625
2025-02-12,2025-02-13,0.12451171875
2025-02-13,2025-02-14,0.150390625
2025-02-14,2025-02-17,0.19140625
