signal_date,available_date,MLP
2025-06-30,2025-07-01,-0.1435546875
2025-07-01,2025-07-02,-0.0147705078125
2025-07-02,2025-07-03,-0.107421875
2025-07-03,2025-07-04,-0.2578125
2025-07-04,2025-07-07,-0.263671875
2025-07-07,2025-07-08,-0.22265625
2025-07-08,2025-07-09,-0.2578125
2025-07-09,2025-07-10,-0.2294921875
2025-07-10,2025-07-11,-0.1416015625
2025-07-11,2025-07-14,-0.216796875
2025-07-14,2025-07-15,-0.34765625
2025-07-15,2025-07-16,0.0537109375
2025-07-16,2025-07-17,0.056640625
2025-07-17,2025-07-18,0.1689453125
2025-07-18,2025-07-21,0.33984375
2025-07-21,2025-07-22,0.388671875
2025-07-22,2025-07-23,0.2119140625
2025-07-23,2025-07-24,0.330078125
2025-07-24,2025-07-25,0.1826171875
2025-07-25,2025-07-28,-0.1240234375
2025-07-28,2025-07-29,-0.1865234375
2025-07-29,2025-07-30,-0.337890625
2025-07-30,2025-07-31,0.09375
2025-07-31,2025-08-01,-0.05908203125
2025-08-01,2025-08-04,0.314453125
2025-08-04,2025-08-05,0.61328125
2025-08-05,2025-08-06,0.0224609375
2025-08-06,2025-08-07,0.040771484375
2025-08-07,2025-08-08,0.0028839111328125
2025-08-08,2025-08-11,0.01092529296875
2025-08-11,2025-08-12,0.4296875
2025-08-12,2025-08-13,0.58984375
2025-08-13,2025-08-14,0.68359375
2025-08-14,2025-08-15,0.609375
2025-08-15,2025-08-18,0.380859375
2025-08-18,2025-08-19,0.474609375
2025-08-19,2025-08-20,0.3984375
2025-08-20,2025-08-21,0.46484375
2025-08-21,2025-08-22,0.3515625
2025-08-22,2025-08-25,0.365234375
2025-08-25,2025-08-26,0.2734375
2025-08-26,2025-08-27,0.2490234375
2025-08-27,2025-08-28,0.150390625
2025-08-28,2025-08-29,0.2197265625
2025-08-29,2025-09-01,0.271484375
2025-09-01,2025-09-02,-0.06005859375
2025-09-02,2025-09-03,0.1904296875
2025-09-03,2025-09-04,0.177734375
2025-09-04,2025-09-05,0.1396484375
2025-09-05,2025-09-08,0.1669921875
2025-09-08,2025-09-09,0.337890625
2025-09-09,2025-09-10,0.380859375
2025-09-10,2025-09-11,0.341796875
2025-09-11,2025-09-12,0.431640625
2025-09-12,2025-09-15,0.421875
2025-09-15,2025-09-16,0.50390625
2025-09-16,2025-09-17,0.453125
2025-09-17,2025-09-18,0.412109375
2025-09-18,2025-09-19,0.42578125
2025-09-19,2025-09-22,0.43359375
2025-09-22,2025-09-23,0.53515625
2025-09-23,2025-09-24,0.3984375
2025-09-24,2025-09-25,0.29296875
2025-09-25,2025-09-26,0.28515625
2025-09-26,2025-09-29,0.42578125
2025-09-29,2025-09-30,0.56640625
2025-09-30,2025-10-09,0.55859375
2025-10-09,2025-10-10,0.7890625
2025-10-10,2025-10-13,0.53125
2025-10-13,2025-10-14,0.82421875
2025-10-14,2025-10-15,0.59375
2025-10-15,2025-10-16,0.92578125
2025-10-16,2025-10-17,1.0078125
2025-10-17,2025-10-20,0.7578125
2025-10-20,2025-10-21,0.21875
2025-10-21,2025-10-22,0.380859375
2025-10-22,2025-10-23,0.408203125
2025-10-23,2025-10-24,0.58984375
2025-10-24,2025-10-27,0.2890625
2025-10-27,2025-10-28,0.33984375
2025-10-28,2025-10-29,0.51171875
2025-10-29,2025-10-30,0.298828125
2025-10-30,2025-10-31,0.251953125
2025-10-31,2025-11-03,0.0791015625
2025-11-03,2025-11-04,0.26953125
2025-11-04,2025-11-05,-0.049072265625
2025-11-05,2025-11-06,-0.1650390625
2025-11-06,2025-11-07,-0.13671875
2025-11-07,2025-11-10,-0.035400390625
2025-11-10,2025-11-11,0.181640625
2025-11-11,2025-11-12,0.20703125
2025-11-12,2025-11-13,0.296875
2025-11-13,2025-11-14,0.4375
2025-11-14,2025-11-17,0.671875
2025-11-17,2025-11-18,0.37890625
2025-11-18,2025-11-19,0.0791015625
2025-11-19,2025-11-20,-0.064453125
2025-11-20,2025-11-21,-0.23046875
2025-11-21,2025-11-24,-0.3984375
2025-11-24,2025-11-25,0.087890625
2025-11-25,2025-11-26,0.796875
2025-11-26,2025-11-27,0.62890625
2025-11-27,2025-11-28,0.91796875
2025-11-28,2025-12-01,0.78125
2025-12-01,2025-12-02,0.69140625
2025-12-02,2025-12-03,0.65625
2025-12-03,2025-12-04,0.5625
2025-12-04,2025-12-05,0.36328125
2025-12-05,2025-12-08,0.56640625
2025-12-08,2025-12-09,0.5
2025-12-09,2025-12-10,0.66015625
2025-12-10,2025-12-11,0.66015625
2025-12-11,2025-12-12,0.4296875
2025-12-12,2025-12-15,0.55859375
2025-12-15,2025-12-16,0.275390625
2025-12-16,2025-12-17,0.5078125
2025-12-17,2025-12-18,0.48828125
2025-12-18,2025-12-19,0.412109375
2025-12-19,2025-12-22,0.53515625
2025-12-22,2025-12-23,0.60546875
2025-12-23,2025-12-24,0.5625
2025-12-24,2025-12-25,0.458984375
2025-12-25,2025-12-26,0.302734375
2025-12-26,2025-12-29,0.232421875
2025-12-29,2025-12-30,0.2294921875
2025-12-30,2025-12-31,0.296875
2025-12-31,2026-01-05,0.27734375
2026-01-05,2026-01-06,-0.04833984375
2026-01-06,2026-01-07,0.1923828125
2026-01-07,2026-01-08,0.447265625
2026-01-08,2026-01-09,0.361328125
2026-01-09,2026-01-12,0.404296875
2026-01-12,2026-01-13,0.392578125
2026-01-13,2026-01-14,0.35546875
2026-01-14,2026-01-15,0.3046875
2026-01-15,2026-01-16,0.46484375
2026-01-16,2026-01-19,0.4375
2026-01-19,2026-01-20,0.318359375
2026-01-20,2026-01-21,0.494140625
2026-01-21,2026-01-22,0.79296875
2026-01-22,2026-01-23,0.95703125
2026-01-23,2026-01-26,1.0390625
2026-01-26,2026-01-27,1.1484375
2026-01-27,2026-01-28,1.3671875
2026-01-28,2026-01-29,1.4609375
2026-01-29,2026-01-30,1.3671875
2026-01-30,2026-02-02,1.3046875
2026-02-02,2026-02-03,0.275390625
2026-02-03,2026-02-04,0.361328125
2026-02-04,2026-02-05,0.62890625
2026-02-05,2026-02-06,0.53515625
2026-02-06,2026-02-09,0.70703125
2026-02-09,2026-02-10,0.8359375
2026-02-10,2026-02-11,0.703125
2026-02-11,2026-02-12,0.703125
2026-02-12,2026-02-13,0.8671875
2026-02-13,2026-02-24,0.6640625
2026-02-24,2026-02-25,0.81640625
2026-02-25,2026-02-26,0.82421875
2026-02-26,2026-02-27,0.76171875
2026-02-27,2026-03-02,0.73046875
2026-03-02,2026-03-03,0.89453125
2026-03-03,2026-03-04,0.6015625
2026-03-04,2026-03-05,0.3515625
2026-03-05,2026-03-06,0.5625
